year,PIP_Region,poverty_line,poorpop,pop,HC,totalpop,adjustedpoorpop
1990,EAP,2.15,1.06513431962376,1575133841,0.657549201039203,1619854937,1065134319.62376
1990,ECA,2.15,0.0157275967370155,409463645,0.033670522901761,467102836,15727596.7370155
1990,LAC,2.15,0.08097452490737,373744375,0.185072392007677,437528926,80974524.90737
1990,MNA,2.15,0.0143497720261051,219019329,0.0621267409985252,230975773,14349772.0261051
1990,OHI,2.15,0.00408629860648287,865687810,0.00452702597036897,902645276,4086298.60648287
1990,SAS,2.15,0.566874630941909,1121082883,0.496686516285294,1141312704,566874630.941909
1990,SSA,2.15,0.275380917113175,494056329,0.532903789139561,516755412,275380917.113175
1991,EAP,2.15,1.05088278024,1598924965,0.638504695225124,1645849730,1050882780.24
1991,ECA,2.15,0.0182628783175499,411375590,0.0388759678971938,469772955,18262878.3175499
1991,LAC,2.15,0.0778261442669738,380809972,0.174599660344937,445740525,77826144.2669738
1991,MNA,2.15,0.016494960280696,224635468,0.069461641465608,237468622,16494960.280696
1991,OHI,2.15,0.00409507561185527,872957053,0.00449967384214256,910082765,4095075.61185527
1991,SAS,2.15,0.571179718894201,1145356600,0.489660726454404,1166480561,571179718.894201
1991,SSA,2.15,0.293099986290788,508333555,0.552132605678638,530850711,293099986.290788
1992,EAP,2.15,1.02059404500332,1621133869,0.61179463055347,1668197127,1020594045.00332
1992,ECA,2.15,0.0260522958128524,412820706,0.0552356513680281,471657257,26052295.8128524
1992,LAC,2.15,0.0795094253272208,387862539,0.175182711374222,453865708,79509425.3272208
1992,MNA,2.15,0.0137665380704153,230101657,0.0565468101485491,243453840,13766538.0704153
1992,OHI,2.15,0.00434125543734983,880270119,0.00472861595848188,918081628,4341255.43734983
1992,SAS,2.15,0.563110881002754,1169647797,0.472253773108522,1192390433,563110881.002754
1992,SSA,2.15,0.309104749637297,522940748,0.567122947349981,545040103,309104749.637297
1993,EAP,2.15,0.983526791710516,1642485770,0.582153095883586,1689464161,983526791.710516
1993,ECA,2.15,0.0328111000091173,414178890,0.0693884067857017,472861412,32811100.0091173
1993,LAC,2.15,0.0792243630829497,394896834,0.171494988595713,461963138,79224363.0829497
1993,MNA,2.15,0.0128632738379715,235428054,0.0516960199122715,248825226,12863273.8379715
1993,OHI,2.15,0.00468365124394061,887134142,0.00506024536054943,925577894,4683651.24394061
1993,SAS,2.15,0.562287240206095,1194031173,0.461201137147593,1219180082,562287240.206095
1993,SSA,2.15,0.324789494815863,537817541,0.580435630630082,559561608,324789494.815863
1994,EAP,2.15,0.918199372874838,1663688311,0.536966650660351,1709974673,918199372.874838
1994,ECA,2.15,0.0409876921625153,415205181,0.0865580516636286,473528359,40987692.1625153
1994,LAC,2.15,0.0736454332701164,401908490,0.156674367659455,470054128,73645433.2701164
1994,MNA,2.15,0.0125003017833511,240639048,0.0492045769628258,254047541,12500301.7833511
1994,OHI,2.15,0.00453183108927471,893411568,0.00485872701019982,932719842,4531831.08927471
1994,SAS,2.15,0.564809096978581,1218618136,0.453240539363461,1246157499,564809096.978581
1994,SSA,2.15,0.336892480905078,552890572,0.586669321879269,574245948,336892480.905078
1995,EAP,2.15,0.865028030606808,1684485727,0.500096779817054,1729721257,865028030.606808
1995,ECA,2.15,0.0398023282406903,415803996,0.0839921637039864,473881449,39802328.2406903
1995,LAC,2.15,0.0739960747767197,408891859,0.154770732471433,478101212,73996074.7767197
1995,MNA,2.15,0.0138218058434282,245756165,0.0532666591906346,259483250,13821805.8434282
1995,OHI,2.15,0.00455449877544097,899460919,0.00484694220832756,939664345,4554498.77544097
1995,SAS,2.15,0.553208894767562,1243477118,0.434612749138292,1272877742,553208894.767562
1995,SSA,2.15,0.341672821930707,568102561,0.579607290966765,589490207,341672821.930707
1996,EAP,2.15,0.795284384308654,1704943857,0.454780983110162,1748719524,795284384.308654
1996,ECA,2.15,0.0399154334610272,416459491,0.0841690604932973,474229286,39915433.4610272
1996,LAC,2.15,0.0844897095531923,415848240,0.173832435850312,486041107,84489709.5531923
1996,MNA,2.15,0.0129903549894316,250784762,0.0490550551077571,264811750,12990354.9894316
1996,OHI,2.15,0.00500126317448619,905411818,0.00528350600468935,946580390,5001263.17448619
1996,SAS,2.15,0.547056398997033,1268622759,0.421004559983639,1299407301,547056398.997033
1996,SSA,2.15,0.345153380174624,583450855,0.570166016271274,605355932,345153380.174624
1997,EAP,2.15,0.799083111831131,1725199600,0.45220889463223,1767066330,799083111.831131
1997,ECA,2.15,0.0375347625369879,417162721,0.0791198754703415,474403711,37534762.5369879
1997,LAC,2.15,0.0815128724410435,422768426,0.165034701075925,493913534,81512872.4410435
1997,MNA,2.15,0.0126620221119306,255727725,0.0468642586444599,270185051,12662022.1119306
1997,OHI,2.15,0.00508324581949159,911396220,0.00533022257253727,953664833,5083245.81949159
1997,SAS,2.15,0.555189471484656,1293989249,0.418692403762011,1326007987,555189471.484656
1997,SSA,2.15,0.352080499162032,598974915,0.566738461370313,621239819,352080499.162032
1998,EAP,2.15,0.82478903985425,1744728487,0.462114330004194,1784815978,824789039.85425
1998,ECA,2.15,0.0373457771860407,417888699,0.0787502074486346,474230842,37345777.1860407
1998,LAC,2.15,0.0778904009851495,429623748,0.155247717635903,501716883,77890400.9851495
1998,MNA,2.15,0.0116174290107185,260550386,0.0421474842805374,275637543,11617429.0107185
1998,OHI,2.15,0.00520269277100992,917198842,0.00541561297273674,960684007,5202692.77100992
1998,SAS,2.15,0.562321559068691,1319464930,0.415657189818431,1352849350,562321559.068691
1998,SSA,2.15,0.35999179676999,614738770,0.564801211848135,637377876,359991796.76999
1999,EAP,2.15,0.771082626864012,1763091373,0.427939913793429,1801847881,771082626.864012
1999,ECA,2.15,0.0455640340698244,418430449,0.0961433658605085,473917609,45564034.0698244
1999,LAC,2.15,0.0794514747318626,436370910,0.155966883181645,509412467,79451474.7318626
1999,MNA,2.15,0.0113675099122166,265326331,0.0404361000587643,281122806,11367509.9122166
1999,OHI,2.15,0.00494709723936419,923034169,0.00511318173184012,967518367,4947097.23936419
1999,SAS,2.15,0.563616108279362,1344897106,0.408454510080124,1379874856,563616108.279362
1999,SSA,2.15,0.368205311334378,630841682,0.562949567048763,654064472,368205311.334378
2000,EAP,2.15,0.718672831942832,1781313665,0.395178891260506,1818601266,718672831.942832
2000,ECA,2.15,0.045973168069064,420236342,0.0969984915106312,473957557,45973168.069064
2000,LAC,2.15,0.073783383398008,442986726,0.14272573259842,516959220,73783383.398008
2000,MNA,2.15,0.0104601928593532,270078947,0.0364807892980103,286731539,10460192.8593532
2000,OHI,2.15,0.00471400041195788,929177582,0.00483832499001472,974304211,4714000.41195787
2000,SAS,2.15,0.571213211818118,1370166108,0.405995267521084,1406945493,571213211.818118
2000,SSA,2.15,0.374523828269258,647357349,0.557825443652997,671399687,374523828.269258
2001,EAP,2.15,0.683141169034801,1797826091,0.372257385117757,1835131273,683141169.034801
2001,ECA,2.15,0.0422328766293734,420163853,0.0890785656332135,474108180,42232876.6293734
2001,LAC,2.15,0.0721882054407904,449446137,0.137673018804381,524345337,72188205.4407904
2001,MNA,2.15,0.0103504517626074,274814757,0.035394043971085,292434845,10350451.7626074
2001,OHI,2.15,0.00473791854950335,935387112,0.00482940705898142,981055954,4737918.54950335
2001,SAS,2.15,0.575399028998593,1395216003,0.401166527437983,1434314654,575399028.998593
2001,SSA,2.15,0.379214297650417,664315130,0.55009877498335,689356739,379214297.650417
2002,EAP,2.15,0.615449625875167,1813571278,0.332471254864735,1851136352,615449625.875167
2002,ECA,2.15,0.0377555558601178,420169691,0.0796433398252359,474057918,37755555.8601178
2002,LAC,2.15,0.0649386681221293,455751426,0.122160852493704,531583292,64938668.1221293
2002,MNA,2.15,0.00975167176025951,279551049,0.0327512974402391,297749174,9751671.76025951
2002,OHI,2.15,0.00484981573982498,941635775,0.00490913371064038,987916815,4849815.73982498
2002,SAS,2.15,0.583414623157533,1420043270,0.399033264684803,1462070145,583414623.157533
2002,SSA,2.15,0.382298403511158,681737190,0.540050600948312,707893673,382298403.511158
2003,EAP,2.15,0.558928115943917,1828674638,0.299396577159239,1866848717,558928115.943917
2003,ECA,2.15,0.0376387861713282,420607193,0.0794017641280951,474029596,37638786.1713282
2003,LAC,2.15,0.0657928604162115,461927627,0.122150278286694,538622272,65792860.4162115
2003,MNA,2.15,0.00988647068474661,284334736,0.0326205530311133,303074895,9886470.6847466
2003,OHI,2.15,0.00565656402251177,947846294,0.00568515588238247,994970787,5656564.02251177
2003,SAS,2.15,0.576881781907235,1444643552,0.387335852709937,1489358080,576881781.907235
2003,SSA,2.15,0.384444140375229,699677446,0.528813346915897,726994019,384444140.375229
2004,EAP,2.15,0.494040161138916,1843399919,0.262447438455967,1882434685,494040161.138916
2004,ECA,2.15,0.0326821157260648,421222440,0.0689274762098969,474152218,32682115.7260648
2004,LAC,2.15,0.0614637995886278,468023076,0.112664910562748,545545186,61463799.5886278
2004,MNA,2.15,0.00917389765785567,289223206,0.0296925203838017,308963252,9173897.65785567
2004,OHI,2.15,0.00550106013796717,954204741,0.00548903382404068,1002190971,5501060.13796717
2004,SAS,2.15,0.559327725242425,1469031157,0.369021981795512,1515703001,559327725.242425
2004,SSA,2.15,0.376080322895865,718202884,0.503614589099338,746762169,376080322.895865
2005,EAP,2.15,0.410056792270645,1858048244,0.216037225614993,1898083958,410056792.270645
2005,ECA,2.15,0.0327615211812466,421886876,0.0690647026935838,474359838,32761521.1812466
2005,LAC,2.15,0.0596902066309906,474069151,0.10805739344943,552393545,59690206.6309906
2005,MNA,2.15,0.00859373776689711,294258138,0.0272796504840564,315023749,8593737.76689711
2005,OHI,2.15,0.00560697438345526,960651978,0.00555227069198519,1009852490,5606974.38345526
2005,SAS,2.15,0.54022736906716,1493207272,0.350509322843788,1541263909,540227369.06716
2005,SSA,2.15,0.37361899761003,737365697,0.486991222952267,767198627,373618997.61003
2006,EAP,2.15,0.40277963994196,1872309629,0.210448252153605,1913912973,402779639.94196
2006,ECA,2.15,0.02918739770391,422678910,0.0614813927603812,474735467,29187397.70391
2006,LAC,2.15,0.0506778454853864,480079767,0.0906425487855725,559095548,50677845.4853864
2006,MNA,2.15,0.00844556418122756,299462797,0.0263004427868089,321118707,8445564.18122756
2006,OHI,2.15,0.00519598611506986,967630563,0.00510247578646332,1018326462,5195986.11506986
2006,SAS,2.15,0.526670208891427,1517177628,0.336338592464725,1565892885,526670208.891427
2006,SSA,2.15,0.373205099526667,757192832,0.473409768803524,788334175,373205099.526667
2007,EAP,2.15,0.361921446616608,1886101367,0.187518629896031,1930055946,361921446.616608
2007,ECA,2.15,0.0261853125610247,423634797,0.0550755354655801,475443631,26185312.5610247
2007,LAC,2.15,0.0491924455368741,486050619,0.0869626033960496,565673561,49192445.5368741
2007,MNA,2.15,0.00820412869838258,304831230,0.0250677743531596,327277906,8204128.69838258
2007,OHI,2.15,0.00513448023007941,974867261,0.00499563274264338,1027793774,5134480.23007941
2007,SAS,2.15,0.506050595880554,1540902633,0.318380022370475,1589454615,506050595.880555
2007,SSA,2.15,0.373077676057434,777695075,0.460448111289933,810249118,373077676.057434
2008,EAP,2.15,0.343125960030805,1899815674,0.176287662756184,1946398033,343125960.030805
2008,ECA,2.15,0.0231991937758253,425085448,0.0486882755383425,476484195,23199193.7758253
2008,LAC,2.15,0.046191677564784,491973295,0.0807379891838025,572118256,46191677.564784
2008,MNA,2.15,0.00800434955457058,310345261,0.0239978643749964,333544245,8004349.55457058
2008,OHI,2.15,0.00530916710111857,982515627,0.00511743972946116,1037465487,5309167.10111857
2008,SAS,2.15,0.490975373051565,1564288534,0.304441376078417,1612709085,490975373.051565
2008,SSA,2.15,0.370643905404927,807624681,0.445015858103313,832877972,370643905.404927
2009,EAP,2.15,0.305169308643188,1913448702,0.155458939551926,1963021937,305169308.643188
2009,ECA,2.15,0.0225251553384429,426956852,0.0471343605776504,477892456,22525155.3384429
2009,LAC,2.15,0.0437046125787461,497832418,0.075548374267627,578498386,43704612.5787461
2009,MNA,2.15,0.00762585224649263,315953953,0.0224302452301065,339980779,7625852.24649263
2009,OHI,2.15,0.00541118589846181,989203924,0.00517137615926036,1046372519,5411185.89846181
2009,SAS,2.15,0.480694489739577,1587215381,0.293749127871989,1636411632,480694489.739577
2009,SSA,2.15,0.376689871677135,829916009,0.439992361654702,856128207,376689871.677135
2010,EAP,2.15,0.26363547599444,1927047206,0.133163755304968,1979784029,263635475.99444
2010,ECA,2.15,0.0222823516689665,428968398,0.046476461649691,479433048,22282351.6689665
2010,LAC,2.15,0.0400025038592131,503620690,0.0683829788256455,584977498,40002503.8592131
2010,MNA,2.15,0.00639215371617316,321627111,0.0184310368294877,346814657,6392153.71617316
2010,OHI,2.15,0.00537859732816493,995209408,0.0051030191968066,1054002958,5378597.32816493
2010,SAS,2.15,0.435400736690679,1609607416,0.262203334887079,1660546144,435400736.690679
2010,SSA,2.15,0.370736657676858,852867152,0.421270222413545,880044774,370736657.676858
2011,EAP,2.15,0.206930980930363,1941679705,0.103650148231288,1996436903,206930980.930363
2011,ECA,2.15,0.020686329101904,431258605,0.0430035567402427,481037632,20686329.101904
2011,LAC,2.15,0.037371749216522,509319203,0.0631683013760782,591621880,37371749.2165219
2011,MNA,2.15,0.00750046142329015,327363600,0.0212110475851073,353611079,7500461.42329015
2011,OHI,2.15,0.00599644525576701,998941787,0.00565179765688893,1060980173,5996445.25576701
2011,SAS,2.15,0.361957478920539,1631414747,0.214824563897186,1684898004,361957478.920539
2011,SSA,2.15,0.370192172718781,876468728,0.409260258038412,904539753,370192172.718781
2012,EAP,2.15,0.177521733162154,1958258288,0.0881551159306787,2013742836,177521733.162154
2012,ECA,2.15,0.0199076042356097,433513011,0.041215929698805,483007526,19907604.2356097
2012,LAC,2.15,0.0318672725456316,514937126,0.053264930181888,598278688,31867272.5456316
2012,MNA,2.15,0.00752271013206148,333175057,0.0208717529410308,360425411,7522710.13206148
2012,OHI,2.15,0.00619534596684352,1003965031,0.00580118645330332,1067944638,6195345.96684352
2012,SAS,2.15,0.337306695074081,1652579074,0.19740467416049,1708706729,337306695.074081
2012,SSA,2.15,0.374237301547662,913444585,0.402582276205417,929592095,374237301.547662
2013,EAP,2.15,0.0912094207415419,1974777979,0.0449078366245885,2031035730,91209420.7415419
2013,ECA,2.15,0.0182252912378214,436009827,0.0375565613131006,485275824,18225291.2378214
2013,LAC,2.15,0.0285762188119329,520546018,0.047248275396893,604809775,28576218.8119329
2013,MNA,2.15,0.0081938061746889,339057039,0.0222782034376557,367794746,8193806.1746889
2013,OHI,2.15,0.00680931125009967,1009123293,0.00633644053629269,1074627184,6809311.25009967
2013,SAS,2.15,0.328031032357781,1673491953,0.189428932248173,1731683901,328031032.357781
2013,SSA,2.15,0.374389548530216,938681609,0.391880667559234,955366211,374389548.530216
2014,EAP,2.15,0.0732131916049349,1990808106,0.0357538581690107,2047700454,73213191.6049349
2014,ECA,2.15,0.0190818878711678,438621944,0.0391201458701837,487776501,19081887.8711678
2014,LAC,2.15,0.0268845896001034,526237401,0.0439822832308766,611259526,26884589.6001034
2014,MNA,2.15,0.00979455445273236,345006753,0.0260874576021439,375450709,9794554.45273236
2014,OHI,2.15,0.00731889008591509,1014480088,0.00677040567031303,1081012046,7318890.08591509
2014,SAS,2.15,0.315307660114286,1694261218,0.17976180878702,1754030304,315307660.114286
2014,SSA,2.15,0.373621407163151,964524635,0.380553621790205,981783869,373621407.163151
2015,EAP,2.15,0.0557041706146078,2006079325,0.0269921423342668,2063718023,55704170.6146078
2015,ECA,2.15,0.0172406213158869,441183888,0.0351581419161884,490373506,17240621.3158869
2015,LAC,2.15,0.027428380036735,532064319,0.0444076289143595,617650181,27428380.036735
2015,MNA,2.15,0.0188653687864078,351024560,0.0492522774187944,383035461,18865368.7864078
2015,OHI,2.15,0.0079563794877907,1019722314,0.00731761900717009,1087290754,7956379.4877907
2015,SAS,2.15,0.296740636163197,1715003464,0.167126491347968,1775545180,296740636.163197
2015,SSA,2.15,0.383411337291172,990947105,0.37999727495418,1008984439,383411337.291172
2016,EAP,2.15,0.0466100004372272,2021113084,0.022415377322478,2079376125,46610000.4372272
2016,ECA,2.15,0.0155579274936389,443697993,0.0315647676609728,492889023,15557927.4936389
2016,LAC,2.15,0.0291716515167535,538067855,0.0467519093447813,623967062,29171651.5167535
2016,MNA,2.15,0.0216207895551107,357087576,0.0554116620653662,390184823,21620789.5551107
2016,OHI,2.15,0.00691468233496737,1025048141,0.00632325389860926,1093532293,6914682.33496737
2016,SAS,2.15,0.283477212634292,1735804398,0.157743880276504,1797072648,283477212.634292
2016,SSA,2.15,0.389030199425947,1017938506,0.375347916939765,1036452267,389030199.425947
2017,EAP,2.15,0.0399770549110564,2036486601,0.0190813765192162,2095082337,39977054.9110564
2017,ECA,2.15,0.0154685805310129,446090481,0.0312521276929387,494960877,15468580.5310129
2017,LAC,2.15,0.0293886091596867,544196095,0.0466390441375377,630128891,29388609.1596867
2017,MNA,2.15,0.0241484726234249,363188361,0.060840524069697,396914277,24148472.6234249
2017,OHI,2.15,0.00771161298506267,1029747300,0.0070130318775762,1099611854,7711612.98506267
2017,SAS,2.15,0.228958940138188,1756587053,0.125875514139237,1818931519,228958940.138188
2017,SSA,2.15,0.390451437978073,1045487908,0.366899201889979,1064192661,390451437.978073
2018,EAP,2.15,0.0322193672399999,2049836143,0.0152775539324284,2108934937,32219367.2399999
2018,ECA,2.15,0.0132545211502427,448296999,0.0266969201137894,496481283,13254521.1502427
2018,LAC,2.15,0.028869802513742,550298465,0.0453922894188619,636006751,28869802.513742
2018,MNA,2.15,0.030836586173872,369417194,0.0763763980904927,403744965,30836586.173872
2018,OHI,2.15,0.00671133326407548,1034125810,0.00607111027377183,1105454021,6711333.26407548
2018,SAS,2.15,0.184336429808874,1777283096,0.100158629864041,1840444803,184336429.808874
2018,SSA,2.15,0.389989079935274,1073557749,0.356896537322374,1092723070,389989079.935274
2019,EAP,2.15,0.0238304968192931,2061507827,0.0112375666388395,2120610056,23830496.8192931
2019,ECA,2.15,0.0130007636468455,450422673,0.0261149544646136,497828310,13000763.6468455
2019,LAC,2.15,0.029369322395047,556164515,0.0457783024358336,641555515,29369322.3950469
2019,MNA,2.15,0.0349388315964357,375823913,0.0850856065232842,410631516,34938831.5964357
2019,OHI,2.15,0.00671917612164035,1037596735,0.00604786391093517,1110999887,6719176.12164035
2019,SAS,2.15,0.158467392253586,1797735012,0.08513137755894,1861445178,158467392.253586
2019,SSA,2.15,0.394247596507125,1102104771,0.351416722542006,1121880580,394247596.507125
2020,EAP,6.85,0.692618423896895,2087926169,0.325126232298748,2130306186,692618423.896895
2020,EAP,3.65,0.181289383143235,2087926169,0.0851001533651064,2130306186,181289383.143235
2020,EAP,2.15,0.0343642361886222,2087938484,0.0161311253820967,2130306186,34364236.1886222
2020,ECA,6.85,0.0771616766718299,498765037,0.154705464392505,498765037,77161676.6718299
2020,ECA,3.65,0.0313525926630761,498765037,0.06286044597604,498765037,31352592.6630761
2020,ECA,2.15,0.0130870010190242,454855371,0.0262388099569702,498765037,13087001.0190242
2020,LAC,6.85,0.208312394245767,560269893,0.322186497292595,646558425,208312394.245767
2020,LAC,3.65,0.0809656217906683,560269893,0.125225530532169,646558425,80965621.7906682
2020,LAC,2.15,0.0335496334883824,560269893,0.0518895620119441,646558425,33549633.4883824
2020,MNA,6.85,0.200977649240258,405372314,0.481815548154457,417125703,200977649.240258
2020,MNA,3.65,0.0813843578405517,405372314,0.195107511369425,417125703,81384357.8405517
2020,MNA,2.15,0.0393119655298054,399709391,0.0942448888837843,417125703,39311965.5298054
2020,OHI,6.85,0.0159172499022721,1042354755,0.0142855118789765,1114223280,15917249.9022721
2020,OHI,3.65,0.00950100469262993,1042354755,0.00852702044838799,1114223280,9501004.69262994
2020,OHI,2.15,0.00693992818442744,1042342440,0.00622848966539941,1114223280,6939928.18442744
2020,SAS,6.85,1.57267668371749,1843355469,0.835495692143822,1882327699,1572676683.71749
2020,SAS,3.65,0.855746804534114,1843355469,0.4546215863416,1882327699,855746804.534114
2020,SAS,2.15,0.190988432742933,1843355469,0.101463965516949,1882327699,190988432.742933
2020,SSA,6.85,1.00198048023167,1146189046,0.870041663591723,1151646550,1001980480.23167
2020,SSA,3.65,0.728394755241196,1146189046,0.63248116815111,1151646550,728394755.241196
2020,SSA,2.15,0.415029444103241,1146189046,0.360379184137044,1151646550,415029444.103241
2021,EAP,6.85,0.657102500974489,2094582930,0.307451134466945,2137258339,657102500.974489
2021,EAP,3.65,0.170575436373837,2094582930,0.0798103969282664,2137258339,170575436.373837
2021,EAP,2.15,0.0325132643714941,2094595441,0.0152126038196705,2137258339,32513264.3714941
2021,ECA,6.85,0.0725998868997341,498983525,0.145495558996129,498983525,72599886.8997341
2021,ECA,3.65,0.0298747756716744,498983525,0.0598712666348542,498983525,29874775.6716744
2021,ECA,2.15,0.0119946439624222,455452103,0.0240381562946836,498983525,11994643.9624222
2021,LAC,6.85,0.195741338743803,564623654,0.300758753714343,650825076,195741338.743803
2021,LAC,3.65,0.0751408889695214,564623654,0.115454815341997,650825076,75140888.9695214
2021,LAC,2.15,0.0308877097466905,564623654,0.047459311089437,650825076,30887709.7466905
2021,MNA,6.85,0.202273065502941,405929936,0.477798469315691,423343896,202273065.502941
2021,MNA,3.65,0.0822821913867153,405929936,0.194362531653735,423343896,82282191.3867153
2021,MNA,2.15,0.0404706785729615,405929936,0.0955976428510063,423343896,40470678.5729615
2021,OHI,6.85,0.0153041294474654,1044091861,0.0137153877073631,1115836444,15304129.4474654
2021,OHI,3.65,0.00934304407988491,1044091861,0.00837313042616926,1115836444,9343044.07988491
2021,OHI,2.15,0.00678749099937647,1044079350,0.00608287266101919,1115836444,6787490.99937647
2021,SAS,6.85,1.55799718587489,1861429583,0.819339147078289,1901529045,1557997185.87489
2021,SAS,3.65,0.792838377607987,1861429583,0.416947813493949,1901529045,792838377.607988
2021,SAS,2.15,0.158110023988349,1861429583,0.0831488871569402,1901529045,158110023.988349
2021,SSA,6.85,1.02397401535812,1175948029,0.866659080801997,1181518821,1023974015.35812
2021,SSA,3.65,0.740273517974412,1175948029,0.626543991358401,1181518821,740273517.974412
2021,SSA,2.15,0.419698934619576,1175948029,0.355219846827625,1181518821,419698934.619576
2022,EAP,6.85,0.638805169181595,2099969150,0.298100303931751,2142920221,638805169.181595
2022,EAP,3.65,0.160211560779632,2099969150,0.0747631942662191,2142920221,160211560.779632
2022,EAP,2.15,0.0289387624780657,2099981818,0.0135043583025043,2142920221,28938762.4780657
2022,ECA,6.85,0.0753634580955133,458942952,0.151136589751666,498644691,75363458.0955133
2022,ECA,3.65,0.0317983478826167,458942952,0.0637695506570964,498644691,31798347.8826167
2022,ECA,2.15,0.0114046749880836,458942952,0.0228713454568468,498644691,11404674.9880836
2022,LAC,6.85,0.19169006218624,568490671,0.292661342029821,654989350,191690062.18624
2022,LAC,3.65,0.0733292993696139,568490671,0.111954949144767,654989350,73329299.3696139
2022,LAC,2.15,0.0301868861982227,568490671,0.0460875985208351,654989350,30186886.1982227
2022,MNA,6.85,0.200596999422805,412232761,0.46684433335722,429687125,200596999.422805
2022,MNA,3.65,0.0810049778505519,412232761,0.1885208402522,429687125,81004977.8505519
2022,MNA,2.15,0.0413143466756981,412232761,0.096149836176027,429687125,41314346.6756981
2022,OHI,6.85,0.0150954099583112,1045967032,0.0134982396835856,1118324338,15095409.9583112
2022,OHI,3.65,0.00841677562781707,1045967032,0.0075262384460572,1118324338,8416775.62781707
2022,OHI,2.15,0.00677314570580619,1045954364,0.0060565128341204,1118324338,6773145.70580619
2022,SAS,6.85,1.54555716712177,1877870372,0.805397528581267,1918999143,1545557167.12177
2022,SAS,3.65,0.739541230287879,1877870372,0.385378614151825,1918999143,739541230.287879
2022,SAS,2.15,0.137191066029782,1877870372,0.0714909470023573,1918999143,137191066.029782
2022,SSA,6.85,1.04767265993636,1205855248,0.864744383202562,1211540289,1047672659.93636
2022,SSA,3.65,0.754626292234926,1205855248,0.622865206453672,1211540289,754626292.234926
2022,SSA,2.15,0.426036699374508,1205855248,0.351648808745896,1211540289,426036699.374508
